age,job,contact,food,beverage,number_yoy,favorite_continent,prev_destination,season,destination,member,period,transport,budget
42,baker,email,lasagne,Orange,2,Africa,Hawaii of USA,fall,Jeju,3,5,plane,4000000
42,bank clerk,phone,satay,Orange,9,Africa,Hawaii of USA,summer,Paris,0,9,plane,4000000
42,designer,letter,lasagne,Orange,5,South America,Hawaii of USA,autumn,Sydney,0,7,plane,4000000
42,engineer,phone,nasi goreng,Orange,30,Africa,Hawaii of USA,autumn,Sydney,0,9,plane,4000000
42,auther,letter,tomyumgoong,Orange,20,South America,Hawaii of USA,autumn,Singapore,5,8,plane,4000000
42,engineer,letter,Masaman Curry,Orange,3,Africa,Hawaii of USA,spring,Paris,0,9,bicycle,4000000
42,dentist,letter,Gelato,Orange,30,Africa,Hawaii of USA,fall,London,0,9,bicycle,4000000
42,nurse,phone,sushi,Orange,2,Africa,Hawaii of USA,fall,Paris,0,1,plane,4000000
42,doctor,phone,Beijing duck,Orange,10,Africa,Hawaii of USA,fall,Sydney,0,11,plane,4000000
42,bank clerk,phone,kimchi,Orange,7,South America,Hawaii of USA,winter,Paris,0,12,walking,4000000
45,auther,phone,Croissant Sandwich,Orange,9,Asia,Hawaii of USA,autumn,Hong Kong,null,17,bicycle,4000000
45,driver,letter,tomyumgoong,Orange,3,Asia,Hawaii of USA,fall,Paris,0,17,bicycle,4000000
45,nurse,phone,null,Orange,30,South America,Hawaii of USA,summer,London,0,9,ship,4000000
45,driver,letter,Fish and Chips,Orange,8,Asia,Hawaii of USA,fall,Vancouver,0,17,plane,4000000
45,designer,email,rendang,Orange,3,South America,Hawaii of USA,summer,Prague,3,9,ship,4000000
45,baker,phone,rendang,Orange,5,South America,Hawaii of USA,fall,Ho Chi Minh,8,16,bicycle,4000000
45,bank clerk,letter,kimchi,Orange,1,Asia,Hawaii of USA,summer,Tokyo,0,16,walking,4000000
45,dentist,letter,nasi goreng,Orange,9,Asia,Hawaii of USA,autumn,Singapore,0,16,plane,4000000
45,designer,letter,kimchi,Orange,3,Asia,Hawaii of USA,fall,Ho Chi Minh,0,16,walking,4000000
45,bank clerk,letter,Gelato,Orange,30,Asia,Hawaii of USA,spring,Hawaii,0,16,walking,4000000
45,driver,phone,Som Tom,Orange,4,South America,Hawaii of USA,autumn,Vancouver,0,16,plane,4000000
45,engineer,letter,Fish and Chips,Orange,20,South America,Hawaii of USA,fall,Paris,0,15,plane,4000000
45,designer,phone,lasagne,Orange,20,South America,Hawaii of USA,spring,Hong Kong,0,15,walking,4000000
45,farmer,email,kimchi,Orange,2,South America,Hawaii of USA,winter,London,0,15,walking,4000000
46,bank clerk,letter,sushi,Orange,2,Africa,Hawaii of USA,fall,Paris,6,16,bicycle,4000000
46,designer,letter,Gelato,Orange,3,South America,Hawaii of USA,spring,London,7,16,bicycle,4000000
46,bank clerk,phone,rendang,Orange,10,Africa,Hawaii of USA,autumn,Paris,0,16,plane,4000000
46,doctor,email,Chicken Rice,Orange,5,Africa,Hawaii of USA,summer,null,0,15,bicycle,4000000
47,bank clerk,email,ramen,Orange,3,North America,Hawaii of USA,summer,London,0,14,ship,1000000
47,bank clerk,email,Croissant Sandwich,Orange,9,North America,Hawaii of USA,summer,Paris,0,15,bicycle,3000000
47,bank clerk,phone,Rice Noodles,Orange,28,North America,Hawaii of USA,autumn,Singapore,8,12,bicycle,2999968
47,designer,letter,bulgogi,Orange,5,Africa,Hawaii of USA,fall,Vancouver,0,15,plane,1000000
47,driver,letter,sushi,Orange,25,North America,Hawaii of USA,spring,Jeju,null,13,plane,300000
47,driver,email,Masaman Curry,Orange,5,Africa,Hawaii of USA,fall,London,0,16,bicycle,2000000
47,farmer,email,Croissant Sandwich,Orange,10,Africa,Hawaii of USA,autumn,Sydney,0,8,plane,4000000
47,model,email,bulgogi,Orange,8,Africa,Hawaii of USA,spring,Hong Kong,2,9,plane,1000000
47,bank clerk,phone,bulgogi,Orange,20,North America,Hawaii of USA,fall,Jeju,0,15,walking,500000
47,fisherman,email,null,Orange,6,Africa,Hawaii of USA,summer,Vancouver,0,15,ship,300000
47,bank clerk,email,ramen,Orange,9,North America,Hawaii of USA,fall,New York,0,16,bicycle,1000000
47,dentist,letter,bulgogi,Orange,7,Africa,Hawaii of USA,summer,Sydney,0,9,plane,4000000
47,designer,letter,Gelato,Orange,30,Africa,Hawaii of USA,fall,LA,0,9,plane,2000000
47,designer,email,Masaman Curry,Orange,30,Asia,Hawaii of USA,summer,Tokyo,0,9,bicycle,1000000
47,driver,letter,Fish and Chips,Orange,7,Africa,Hawaii of USA,autumn,New York,0,9,plane,4000000
47,engineer,letter,ice cream,Orange,6,Asia,Hawaii of USA,autumn,Paris,0,8,plane,4000000
47,firefighter,phone,satay,Orange,24,North America,Hawaii of USA,spring,null,7,11,plane,3000000
47,engineer,phone,ice cream,Orange,25,Asia,Hawaii of USA,spring,Paris,null,9,bicycle,5000000
47,lawyer,letter,rendang,Orange,4,North America,Hawaii of USA,summer,Prague,0,16,ship,1500000
47,nurse,email,Gelato,Orange,25,Asia,Hawaii of USA,spring,Ho Chi Minh,4,8,bicycle,4000000
47,nurse,email,rendang,Orange,9,Asia,Hawaii of USA,autumn,London,0,12,plane,3000000
47,farmer,letter,sushi,Orange,18,Africa,Hawaii of USA,spring,New York,7,14,plane,300000
47,nurse,phone,Beijing duck,Orange,2,Africa,Hawaii of USA,spring,Jeju,0,13,bicycle,500000
47,nurse,letter,Rice Noodles,Orange,20,North America,Hawaii of USA,fall,Hong Kong,0,15,plane,3000000
47,driver,letter,nasi goreng,Orange,2,North America,Hawaii of USA,summer,Hawaii,0,17,ship,500000
47,firefighter,email,tomyumgoong,Orange,6,North America,Hawaii of USA,summer,Vancouver,0,16,bicycle,1000000
47,lawyer,email,satay,Orange,28,North America,Hawaii of USA,autumn,Ho Chi Minh,6,16,bicycle,2000000
47,nurse,letter,tomyumgoong,Orange,26,North America,Hawaii of USA,spring,New York,8,14,plane,2999968
47,auther,letter,Fish and Chips,Orange,18,North America,Hawaii of USA,spring,Tokyo,3,17,walking,500000
47,bank clerk,phone,null,Orange,9,Africa,Hawaii of USA,spring,Vancouver,0,11,plane,5000000
47,doctor,phone,nasi goreng,Orange,9,North America,Hawaii of USA,spring,LA,0,9,bicycle,1500000
47,doctor,letter,null,Orange,6,Africa,Hawaii of USA,autumn,Ho Chi Minh,0,9,bicycle,4000000
47,driver,email,sushi,Orange,1,Africa,Hawaii of USA,fall,Sydney,0,12,walking,500000
47,engineer,letter,Croissant Sandwich,Orange,3,North America,Hawaii of USA,autumn,London,0,16,plane,300000
47,auther,phone,Pad Thai,Orange,8,Asia,Hawaii of USA,summer,Ho Chi Minh,0,9,plane,4000000
47,baker,letter,Gelato,Orange,1,North America,Hawaii of USA,autumn,Hong Kong,0,11,plane,3000000
47,bank clerk,phone,ramen,Orange,5,Asia,Hawaii of USA,autumn,null,0,9,plane,4000000
47,bank clerk,email,nasi goreng,Orange,4,North America,Hawaii of USA,summer,London,0,16,bicycle,5000000
47,lawyer,phone,Croissant Sandwich,Orange,9,Africa,Hawaii of USA,fall,Vancouver,0,9,plane,1500000
47,lawyer,letter,Fish and Chips,Orange,2,Africa,Hawaii of USA,spring,Vancouver,0,14,walking,1500000
47,baker,phone,bulgogi,Orange,30,Africa,Hawaii of USA,spring,London,0,9,bicycle,1500000
47,bank clerk,phone,lasagne,Orange,20,North America,Hawaii of USA,winter,Hong Kong,5,9,plane,300000
47,bank clerk,phone,Pad Thai,Orange,25,Asia,Hawaii of USA,spring,Paris,null,9,plane,500000
47,engineer,letter,Rice Noodles,Orange,2,North America,Hawaii of USA,autumn,Sydney,0,13,bicycle,2000000
47,fisherman,letter,Pad Thai,Orange,10,Africa,Hawaii of USA,winter,LA,0,13,bicycle,1500000
47,engineer,phone,kimchi,Orange,20,North America,Hawaii of USA,spring,Hong Kong,0,14,bicycle,1500000
47,auther,letter,nasi goreng,Orange,9,North America,Hawaii of USA,winter,Hong Kong,0,17,plane,1000000
47,bank clerk,letter,Croissant Sandwich,Orange,20,North America,Hawaii of USA,summer,New York,0,9,plane,300000
47,driver,letter,Gelato,Orange,5,North America,Hawaii of USA,summer,Paris,0,11,plane,5000000
47,driver,phone,green curry,Orange,20,Africa,Hawaii of USA,autumn,LA,0,8,bicycle,4000000
47,engineer,letter,kimchi,Orange,1,North America,Hawaii of USA,spring,Tokyo,0,16,bicycle,3000000
47,nurse,letter,Pad Thai,Orange,7,North America,Hawaii of USA,autumn,Vancouver,0,9,bicycle,4000000
50,baker,email,kimchi,Orange,26,South America,Hawaii of USA,fall,Prague,0,12,plane,300000
50,bank clerk,email,bulgogi,Orange,28,Asia,Hawaii of USA,spring,LA,7,16,plane,5000000
50,firefighter,email,Pad Thai,Orange,21,Asia,Hawaii of USA,autumn,null,6,16,plane,500000
50,baker,email,kimchi,Orange,22,Asia,Hawaii of USA,summer,Prague,0,16,plane,500000
50,bank clerk,email,Som Tom,Orange,25,South America,Hawaii of USA,spring,LA,0,13,bicycle,300000
50,bank clerk,letter,rendang,Orange,22,South America,Hawaii of USA,autumn,Prague,0,8,plane,300000
50,dentist,email,kimchi,Orange,18,South America,Hawaii of USA,fall,Singapore,null,9,bicycle,3000000
50,dentist,email,lasagne,Orange,25,Asia,Hawaii of USA,autumn,Ho Chi Minh,0,9,plane,300000
50,designer,email,sushi,Orange,20,South America,Hawaii of USA,spring,Tokyo,2,14,bicycle,500000
50,lawyer,letter,Rice Noodles,Orange,18,Asia,Hawaii of USA,summer,Sydney,0,15,bicycle,5000000
50,lawyer,email,Som Tom,Orange,29,South America,Hawaii of USA,fall,LA,3,13,walking,2000000
50,doctor,letter,Pad Thai,Orange,25,Asia,Hawaii of USA,summer,Singapore,0,17,ship,500000
50,bank clerk,email,nasi goreng,Orange,25,Asia,Hawaii of USA,fall,Sydney,0,9,plane,300000
50,designer,letter,null,Orange,21,Africa,Hawaii of USA,autumn,New York,0,9,bicycle,300000
50,driver,letter,Gelato,Orange,18,South America,Hawaii of USA,summer,Hawaii,7,11,plane,500000
50,bank clerk,email,nasi goreng,Orange,25,Asia,Hawaii of USA,summer,null,0,17,bicycle,500000
50,nurse,phone,nasi goreng,Orange,18,South America,Hawaii of USA,summer,Singapore,3,16,walking,2000000
50,baker,letter,Gelato,Orange,18,Asia,Hawaii of USA,fall,Vancouver,0,15,plane,500000
50,dentist,letter,lasagne,Orange,25,South America,Hawaii of USA,summer,Vancouver,0,14,ship,3000000
50,doctor,email,kimchi,Orange,21,Africa,Hawaii of USA,summer,Prague,0,8,walking,1500000
50,driver,phone,kimchi,Orange,18,Asia,Hawaii of USA,autumn,Hawaii,0,15,plane,1500000
51,bank clerk,email,ice cream,Orange,25,North America,Hawaii of USA,summer,null,0,12,ship,500000
51,bank clerk,email,Kebob,Orange,29,North America,Hawaii of USA,summer,LA,5,17,bicycle,5000000
51,dentist,email,Croissant Sandwich,Orange,25,North America,Hawaii of USA,fall,Vancouver,0,16,plane,500000
51,engineer,letter,Fish and Chips,Orange,21,Africa,Hawaii of USA,autumn,Hawaii,2,9,plane,1000000
51,engineer,phone,Croissant Sandwich,Orange,22,Africa,Hawaii of USA,summer,LA,0,8,ship,2000000
51,baker,email,ramen,Orange,28,Africa,Hawaii of USA,summer,Ho Chi Minh,0,15,bicycle,1500000
51,dentist,letter,null,Orange,20,Africa,Hawaii of USA,spring,Ho Chi Minh,3,11,bicycle,3000000
51,dentist,letter,null,Orange,30,Africa,Hawaii of USA,autumn,London,0,15,bicycle,300000
51,farmer,email,Rice Noodles,Orange,18,Africa,Hawaii of USA,autumn,Singapore,0,9,plane,500000
51,engineer,phone,Croissant Sandwich,Orange,25,Africa,Hawaii of USA,fall,Prague,8,9,bicycle,2999968
51,engineer,letter,Gelato,Orange,21,North America,Hawaii of USA,autumn,Hawaii,6,14,bicycle,3000000
51,engineer,email,lasagne,Orange,28,Africa,Hawaii of USA,spring,Hong Kong,8,11,bicycle,2999968
51,baker,letter,bulgogi,Orange,24,Africa,Hawaii of USA,spring,London,0,16,bicycle,500000
51,engineer,email,kimchi,Orange,18,Africa,Hawaii of USA,autumn,London,0,9,plane,2000000
51,designer,email,Croissant Sandwich,Orange,21,Africa,Hawaii of USA,spring,Ho Chi Minh,2,15,bicycle,500000
51,driver,phone,Chicken Rice,Orange,25,Africa,Hawaii of USA,spring,Prague,0,14,plane,1000000
51,engineer,phone,Gelato,Orange,21,Africa,Hawaii of USA,autumn,New York,3,16,bicycle,1500000
51,engineer,email,Pad Thai,Orange,25,Africa,Hawaii of USA,autumn,Paris,0,16,bicycle,5000000
51,firefighter,email,nasi goreng,Orange,24,Africa,Hawaii of USA,spring,null,0,16,plane,2000000
51,doctor,phone,null,Orange,29,Africa,Hawaii of USA,fall,Singapore,0,16,bicycle,300000
51,model,letter,null,Orange,19,Africa,Hawaii of USA,fall,null,4,8,plane,3000000
51,nurse,email,Pad Thai,Orange,18,Africa,Hawaii of USA,spring,Paris,null,9,bicycle,2000000
51,auther,email,Chicken Rice,Orange,21,North America,Hawaii of USA,autumn,Ho Chi Minh,2,11,plane,1000000
51,baker,email,Rice Noodles,Orange,29,Africa,Hawaii of USA,summer,New York,6,17,ship,3000000
51,bank clerk,letter,tomyumgoong,Orange,25,Africa,Hawaii of USA,summer,Vancouver,0,13,walking,300000
51,designer,email,nasi goreng,Orange,18,Africa,Hawaii of USA,spring,Tokyo,4,9,walking,1500000
51,driver,email,satay,Orange,22,North America,Hawaii of USA,autumn,Hong Kong,0,17,plane,5000000
51,driver,letter,tomyumgoong,Orange,18,Africa,Hawaii of USA,summer,LA,0,14,ship,1500000
51,driver,letter,Gelato,Orange,18,Africa,Hawaii of USA,summer,Paris,0,9,bicycle,1000000
51,farmer,email,Fish and Chips,Orange,26,Africa,Hawaii of USA,autumn,Singapore,0,9,plane,5000000
51,fisherman,letter,lasagne,Orange,25,North America,Hawaii of USA,fall,LA,0,16,plane,2000000
51,lawyer,letter,Rice Noodles,Orange,24,Africa,Hawaii of USA,spring,Paris,0,17,bicycle,1500000
51,nurse,email,bulgogi,Orange,18,Africa,Hawaii of USA,spring,LA,null,16,bicycle,5000000
51,engineer,email,lasagne,Orange,25,Africa,Hawaii of USA,spring,Hong Kong,0,12,plane,500000
51,nurse,email,Pad Thai,Orange,26,Africa,Hawaii of USA,spring,Vancouver,6,14,plane,2000000
51,fisherman,letter,Pad Thai,Orange,20,Africa,Hawaii of USA,spring,LA,0,16,walking,2000000
51,nurse,phone,nasi goreng,Orange,25,Africa,Hawaii of USA,winter,Singapore,0,13,walking,5000000
51,auther,email,ice cream,Orange,25,Africa,Hawaii of USA,summer,Singapore,0,17,bicycle,3000000
51,designer,email,Chicken Rice,Orange,25,North America,Hawaii of USA,spring,Prague,0,16,walking,3000000
51,model,email,tomyumgoong,Orange,26,North America,Hawaii of USA,summer,London,0,17,plane,500000
52,bank clerk,email,Gelato,Orange,18,Asia,Hawaii of USA,fall,Tokyo,5,13,plane,1000000
52,model,email,nasi goreng,Orange,24,Asia,Hawaii of USA,fall,Hawaii,0,9,walking,500000
52,baker,phone,nasi goreng,Orange,24,Asia,Hawaii of USA,summer,Hong Kong,0,8,walking,1500000
52,bank clerk,letter,Som Tom,Orange,18,Asia,Hawaii of USA,fall,Ho Chi Minh,0,12,walking,3000000
52,doctor,email,lasagne,Orange,19,North America,Hawaii of USA,spring,Tokyo,5,9,plane,1000000
52,driver,letter,Beijing duck,Orange,20,North America,Hawaii of USA,autumn,Ho Chi Minh,5,15,plane,3000000
52,engineer,email,Pad Thai,Orange,28,Asia,Hawaii of USA,summer,New York,5,13,walking,5000000
52,bank clerk,phone,Croissant Sandwich,Orange,21,North America,Hawaii of USA,summer,Prague,5,15,ship,1000000
52,baker,letter,satay,Orange,26,North America,Hawaii of USA,autumn,Vancouver,5,16,plane,5000000
52,bank clerk,letter,Gelato,Orange,25,North America,Hawaii of USA,autumn,LA,5,14,plane,3000000
52,dentist,email,lasagne,Orange,21,North America,Hawaii of USA,fall,Singapore,5,15,plane,1000000
52,designer,email,lasagne,Orange,29,North America,Hawaii of USA,fall,Prague,5,11,walking,1000000
52,engineer,letter,kimchi,Orange,18,Asia,Hawaii of USA,summer,London,0,8,ship,1500000
52,bank clerk,phone,lasagne,Orange,18,North America,Hawaii of USA,spring,Tokyo,5,9,bicycle,1500000
52,designer,phone,ramen,Orange,22,North America,Hawaii of USA,spring,Hong Kong,5,16,plane,3000000
52,farmer,letter,sushi,Orange,29,North America,Hawaii of USA,summer,New York,5,9,bicycle,5000000
52,engineer,letter,Gelato,Orange,21,North America,Hawaii of USA,summer,London,5,16,plane,500000
52,engineer,email,ice cream,Orange,21,North America,Hawaii of USA,winter,null,5,16,walking,2000000
52,engineer,email,Gelato,Orange,21,North America,Hawaii of USA,winter,New York,5,14,walking,300000
60,auther,email,null,Orange,18,South America,Hawaii of USA,summer,Ho Chi Minh,8,7,bicycle,2999968
60,baker,phone,satay,Orange,22,South America,Hawaii of USA,fall,null,7,16,plane,5000000
60,dentist,email,Croissant Sandwich,Orange,25,South America,Hawaii of USA,summer,London,0,16,plane,300000
60,bank clerk,phone,satay,Orange,26,South America,Hawaii of USA,autumn,London,8,11,plane,2999968
60,bank clerk,email,sushi,Orange,21,Africa,Hawaii of USA,fall,New York,8,13,plane,2999968
60,designer,email,Beijing duck,Orange,21,Africa,Hawaii of USA,fall,Tokyo,8,13,bicycle,2999968
60,firefighter,email,bulgogi,Orange,25,Asia,Hawaii of USA,spring,London,0,17,plane,1000000
60,designer,letter,tomyumgoong,Orange,18,South America,Hawaii of USA,spring,Prague,8,5,bicycle,2999968
60,engineer,email,ramen,Orange,18,South America,Hawaii of USA,autumn,LA,8,9,plane,2999968
60,lawyer,letter,tomyumgoong,Orange,25,South America,Hawaii of USA,spring,London,8,9,bicycle,2999968
60,auther,letter,nasi goreng,Orange,26,Asia,Hawaii of USA,spring,null,null,17,bicycle,1000000
60,bank clerk,email,null,Orange,19,Asia,Hawaii of USA,summer,Ho Chi Minh,8,8,ship,2999968
60,bank clerk,email,ice cream,Orange,25,Asia,Hawaii of USA,autumn,Ho Chi Minh,6,17,plane,2000000
60,designer,email,Beijing duck,Orange,29,Asia,Hawaii of USA,fall,Tokyo,null,16,plane,3000000
60,engineer,letter,nasi goreng,Orange,25,South America,Hawaii of USA,summer,Prague,8,9,plane,2999968
60,auther,letter,Croissant Sandwich,Orange,21,South America,Hawaii of USA,autumn,Vancouver,8,14,bicycle,2999968
60,driver,email,sushi,Orange,21,South America,Hawaii of USA,autumn,null,8,14,plane,2999968
60,model,phone,nasi goreng,Orange,25,South America,Hawaii of USA,fall,London,8,9,plane,2999968
60,firefighter,letter,satay,Orange,22,South America,Hawaii of USA,winter,Jeju,8,16,walking,2999968
60,dentist,email,ice cream,Orange,20,North America,Hawaii of USA,spring,Singapore,8,12,bicycle,2999968
60,firefighter,letter,lasagne,Orange,25,South America,Hawaii of USA,winter,London,8,15,plane,2999968
62,bank clerk,email,lasagne,Orange,25,Africa,Hawaii of USA,autumn,Sydney,8,9,plane,2999968
62,driver,email,nasi goreng,Orange,25,Africa,Hawaii of USA,summer,Singapore,8,9,bicycle,2999968
62,firefighter,letter,rendang,Orange,18,Africa,Hawaii of USA,autumn,Sydney,8,12,plane,2999968
62,bank clerk,email,Gelato,Orange,18,Africa,Hawaii of USA,summer,Prague,0,17,walking,300000
62,engineer,letter,rendang,Orange,25,Africa,Hawaii of USA,summer,null,0,9,walking,500000
62,baker,email,Croissant Sandwich,Orange,18,Africa,Hawaii of USA,summer,Ho Chi Minh,0,17,bicycle,1500000
62,bank clerk,email,null,Orange,24,Africa,Hawaii of USA,fall,null,0,16,bicycle,1500000
62,bank clerk,letter,kimchi,Orange,29,Africa,Hawaii of USA,spring,Ho Chi Minh,0,11,bicycle,2000000
62,engineer,phone,nasi goreng,Orange,20,Africa,Hawaii of USA,spring,Tokyo,8,9,plane,2999968
62,nurse,email,Croissant Sandwich,Orange,26,Africa,Hawaii of USA,spring,New York,5,9,bicycle,500000
62,bank clerk,email,sushi,Orange,30,Africa,Hawaii of USA,summer,Hawaii,2,16,plane,500000
62,nurse,letter,Croissant Sandwich,Orange,28,Africa,Hawaii of USA,autumn,Sydney,0,16,bicycle,3000000
62,designer,email,kimchi,Orange,24,Africa,Hawaii of USA,autumn,Sydney,0,15,plane,2000000
62,driver,letter,tomyumgoong,Orange,22,Africa,Hawaii of USA,spring,Ho Chi Minh,8,11,bicycle,2999968
62,farmer,phone,Som Tom,Orange,21,Africa,Hawaii of USA,fall,Hong Kong,0,14,plane,3000000
62,bank clerk,email,ramen,Orange,18,Africa,Hawaii of USA,spring,Prague,0,17,plane,2000000
62,designer,email,kimchi,Orange,25,Africa,Hawaii of USA,spring,Jeju,8,9,plane,2999968
62,doctor,email,Gelato,Orange,18,Africa,Hawaii of USA,fall,Hong Kong,null,15,bicycle,300000
62,lawyer,phone,Pad Thai,Orange,25,Africa,Hawaii of USA,summer,Vancouver,0,16,bicycle,1000000
62,baker,email,Rice Noodles,Orange,25,Africa,Hawaii of USA,winter,Ho Chi Minh,0,9,bicycle,3000000
62,bank clerk,email,Croissant Sandwich,Orange,28,Africa,Hawaii of USA,summer,Tokyo,2,15,walking,300000
62,firefighter,letter,rendang,Orange,24,Africa,Hawaii of USA,summer,Tokyo,0,16,plane,3000000
62,engineer,phone,Rice Noodles,Orange,25,Africa,Hawaii of USA,winter,Singapore,8,11,bicycle,2999968
62,engineer,letter,Som Tom,Orange,18,Africa,Hawaii of USA,autumn,New York,0,16,plane,3000000
63,designer,email,Rice Noodles,Orange,25,Africa,Hawaii of USA,autumn,Hawaii,8,13,plane,2999968
63,farmer,letter,Fish and Chips,Orange,25,Africa,Hawaii of USA,summer,Singapore,0,14,plane,1500000
63,firefighter,phone,rendang,Orange,25,Africa,Hawaii of USA,autumn,LA,0,12,plane,500000
63,model,email,satay,Orange,25,Africa,Hawaii of USA,spring,null,0,14,plane,500000
63,driver,letter,Beijing duck,Orange,21,North America,Hawaii of USA,autumn,Paris,0,11,plane,300000
63,engineer,letter,tomyumgoong,Orange,26,North America,Hawaii of USA,fall,Tokyo,4,2,walking,1000000
63,farmer,letter,ramen,Orange,28,North America,Hawaii of USA,autumn,Singapore,8,6,plane,2999968
63,engineer,email,ice cream,Orange,18,Africa,Hawaii of USA,spring,LA,0,16,plane,5000000
63,engineer,phone,Pad Thai,Orange,21,North America,Hawaii of USA,spring,Jeju,4,16,plane,2000000
63,auther,letter,tomyumgoong,Orange,21,North America,Hawaii of USA,fall,Tokyo,0,11,walking,1500000
63,engineer,email,Fish and Chips,Orange,18,North America,Hawaii of USA,spring,New York,3,9,plane,300000
63,fisherman,email,nasi goreng,Orange,25,Africa,Hawaii of USA,autumn,Jeju,0,13,bicycle,3000000
63,baker,email,Som Tom,Orange,26,Africa,Hawaii of USA,spring,London,0,5,bicycle,5000000
63,bank clerk,email,Pad Thai,Orange,19,Africa,Hawaii of USA,summer,Hong Kong,3,8,walking,3000000
63,auther,letter,Rice Noodles,Orange,21,North America,Hawaii of USA,autumn,LA,0,9,plane,500000
63,driver,email,Gelato,Orange,21,Africa,Hawaii of USA,summer,null,0,9,bicycle,3000000
63,driver,email,satay,Orange,29,Africa,Hawaii of USA,fall,Hong Kong,4,8,plane,3000000
63,firefighter,letter,rendang,Orange,20,North America,Hawaii of USA,autumn,Singapore,0,16,plane,500000
63,engineer,phone,lasagne,Orange,29,North America,Hawaii of USA,spring,Hawaii,3,4,plane,1500000
63,model,phone,Rice Noodles,Orange,22,Africa,Hawaii of USA,autumn,Prague,0,9,bicycle,2000000
64,fisherman,email,Rice Noodles,Orange,24,North America,Hawaii of USA,fall,Vancouver,2,7,walking,500000
64,baker,email,ramen,Orange,18,North America,Hawaii of USA,autumn,London,0,5,plane,3000000
64,model,email,Masaman Curry,Orange,18,North America,Hawaii of USA,fall,Paris,0,9,plane,1500000
64,bank clerk,email,nasi goreng,Orange,18,North America,Hawaii of USA,fall,Vancouver,0,2,walking,3000000
64,nurse,letter,Croissant Sandwich,Orange,18,North America,Hawaii of USA,summer,New York,0,1,ship,500000
65,bank clerk,email,Croissant Sandwich,Orange,30,North America,Hawaii of USA,summer,Sydney,0,16,bicycle,1000000
65,model,phone,Rice Noodles,Orange,26,North America,Hawaii of USA,fall,Hawaii,8,15,walking,2999968
65,engineer,letter,Kebob,Orange,28,North America,Hawaii of USA,fall,Hawaii,0,14,walking,2000000
65,designer,letter,kimchi,Orange,18,North America,Hawaii of USA,spring,London,7,9,bicycle,2999968
65,doctor,letter,bulgogi,Orange,25,North America,Hawaii of USA,autumn,New York,7,11,plane,3000000
65,driver,letter,kimchi,Orange,24,North America,Hawaii of USA,autumn,Hawaii,0,16,plane,3000000
65,engineer,phone,kimchi,Orange,22,North America,Hawaii of USA,autumn,Hong Kong,7,8,plane,2999968
65,firefighter,letter,ramen,Orange,25,Asia,Hawaii of USA,fall,London,7,11,plane,2999968
65,nurse,email,Gelato,Orange,24,North America,Hawaii of USA,summer,Ho Chi Minh,0,15,ship,2000000
65,designer,email,rendang,Orange,25,North America,Hawaii of USA,summer,Paris,0,9,ship,5000000
65,baker,email,Pad Thai,Orange,20,North America,Hawaii of USA,autumn,Singapore,0,13,bicycle,1000000
65,designer,email,tomyumgoong,Orange,25,Asia,Hawaii of USA,spring,Prague,7,9,bicycle,2999968
65,driver,phone,null,Orange,25,North America,Hawaii of USA,fall,Jeju,7,12,walking,300000
65,farmer,email,Som Tom,Orange,25,North America,Hawaii of USA,spring,London,6,9,bicycle,2000000
65,bank clerk,email,sushi,Orange,26,North America,Hawaii of USA,spring,Jeju,0,14,walking,500000
65,driver,letter,satay,Orange,25,Asia,Hawaii of USA,autumn,Sydney,7,9,plane,2999968
65,doctor,letter,kimchi,Orange,25,North America,Hawaii of USA,spring,Paris,0,15,bicycle,1000000
65,engineer,email,kimchi,Orange,25,Asia,Hawaii of USA,autumn,Jeju,7,9,plane,2999968
65,designer,email,rendang,Orange,25,North America,Hawaii of USA,autumn,Prague,7,13,plane,5000000
65,driver,phone,sushi,Orange,29,North America,Hawaii of USA,spring,Singapore,0,9,walking,500000
65,nurse,email,bulgogi,Orange,18,North America,Hawaii of USA,autumn,null,7,9,bicycle,2999968
65,nurse,letter,Som Tom,Orange,18,North America,Hawaii of USA,winter,Hong Kong,7,5,plane,2999968
66,designer,email,Som Tom,Orange,20,Asia,Hawaii of USA,summer,LA,7,11,bicycle,2999968
66,engineer,email,nasi goreng,Orange,22,Asia,Hawaii of USA,summer,Paris,1,12,walking,500000
66,bank clerk,letter,Gelato,Orange,19,Asia,Hawaii of USA,summer,Singapore,7,14,plane,2999968
70,auther,phone,Masaman Curry,Orange,24,North America,Hawaii of USA,fall,Prague,6,30,plane,300000
70,bank clerk,email,ice cream,Orange,21,North America,Hawaii of USA,summer,null,7,4,plane,2999968
70,bank clerk,letter,Rice Noodles,Orange,24,Africa,Hawaii of USA,summer,Singapore,6,1,ship,1000000
70,firefighter,email,tomyumgoong,Orange,25,North America,Hawaii of USA,spring,LA,8,28,plane,2999968
70,baker,letter,Som Tom,Orange,24,Africa,Hawaii of USA,fall,London,8,2,walking,2999968
70,bank clerk,email,nasi goreng,Orange,22,North America,Hawaii of USA,autumn,Hawaii,7,27,plane,2999968
70,engineer,phone,ice cream,Orange,26,South America,Hawaii of USA,fall,London,7,28,walking,2999968
70,auther,email,kimchi,Orange,25,Africa,Hawaii of USA,spring,Prague,7,2,bicycle,2999968
70,baker,letter,ramen,Orange,21,North America,Hawaii of USA,autumn,New York,7,3,bicycle,2999968
70,baker,email,rendang,Orange,18,Africa,Hawaii of USA,fall,Sydney,8,3,bicycle,2999968
